community_id,community_size,dominant_experience_level,entry_accessibility,community_label,defining_skills,defining_responsibility_signals,confidence,level_agreement,access_agreement,label_agreement,overall_agreement,calls_used,top_title_keywords,raw_call_outputs,batch_id
271,40,mid,moderate_entry_barrier,Finance & Accounting,"['financial_analysis', 'accounting', 'treasury']","['leadership', 'expansion']",high,1.0,1.0,0.333,0.778,3,"manager, finance, financial, accounting, analyst, director, specialist, accountant, controller, administrator, treasury, intern","[{""community_id"": 271, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Finance & Accounting"", ""defining_skills"": [""financial_analysis"", ""accounting"", ""treasury""], ""defining_responsibility_signals"": [""leadership"", ""expansion""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 271, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Finance & Accounting\"", \""defining_skills\"": [\""financial_analysis\"", \""accounting\"", \""treasury\""], \""defining_responsibility_signals\"": [\""leadership\"", \""expansion\""] , \""confidence\"": \""high\""}""}, {""community_id"": 271, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Financial Management"", ""defining_skills"": [""financial analysis"", ""margin management"", ""budgeting""], ""defining_responsibility_signals"": [""oversee financial planning"", ""strategic decision making""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 271, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Financial Management\"", \""defining_skills\"": [\""financial analysis\"", \""margin management\"", \""budgeting\""], \""defining_responsibility_signals\"": [\""oversee financial planning\"", \""strategic decision making\""] , \""confidence\"": \""high\""}""}, {""community_id"": 271, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Finance & Accounting Management"", ""defining_skills"": [""financial_analysis"", ""accounting"", ""treasury_management""], ""defining_responsibility_signals"": [""lead_finance_team"", ""strategic_planning""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 271, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Finance & Accounting Management\"", \""defining_skills\"": [\""financial_analysis\"", \""accounting\"", \""treasury_management\""], \""defining_responsibility_signals\"": [\""lead_finance_team\"", \""strategic_planning\""] , \""confidence\"": \""high\""}""}]",11
272,40,mid,moderate_entry_barrier,Retail Store Management,"['customer_service', 'store_management', 'team_leadership']","['manage_staff', 'oversee_store_operations']",high,1.0,1.0,0.667,0.889,3,"manager, store, restaurant, general, director, district, grocery, sales, business, development, shift, leader","[{""community_id"": 272, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Retail Store Management"", ""defining_skills"": [""customer_service"", ""store_management"", ""team_leadership""], ""defining_responsibility_signals"": [""manage_staff"", ""oversee_store_operations""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 272, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Retail Store Management\"", \""defining_skills\"": [\""customer_service\"", \""store_management\"", \""team_leadership\""], \""defining_responsibility_signals\"": [\""manage_staff\"", \""oversee_store_operations\""] , \""confidence\"": \""high\""}""}, {""community_id"": 272, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Retail Management"", ""defining_skills"": [""sales"", ""business_development"", ""leadership""], ""defining_responsibility_signals"": [""manage_store"", ""lead_team""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 272, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Retail Management\"", \""defining_skills\"": [\""sales\"", \""business_development\"", \""leadership\""], \""defining_responsibility_signals\"": [\""manage_store\"", \""lead_team\""] , \""confidence\"": \""high\""}""}, {""community_id"": 272, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Retail Store Management"", ""defining_skills"": [""store management"", ""team leadership"", ""sales development""], ""defining_responsibility_signals"": [""oversee store operations"", ""manage staff""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 272, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Retail Store Management\"", \""defining_skills\"": [\""store management\"", \""team leadership\"", \""sales development\""], \""defining_responsibility_signals\"": [\""oversee store operations\"", \""manage staff\""] , \""confidence\"": \""high\""}""}]",11
273,40,senior,moderate_entry_barrier,Supply Chain Management,"['operations management', 'supply chain management', 'logistics planning']","['leadership', 'strategic planning']",high,1.0,1.0,0.667,0.889,3,"operations, manager, director, supply, chain, senior, logistics, planner, coordinator, supervisor, shift, management","[{""community_id"": 273, ""dominant_experience_level"": ""senior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Operations Management"", ""defining_skills"": [""supply chain management"", ""logistics planning"", ""operations management""], ""defining_responsibility_signals"": [""leadership"", ""strategic planning""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 273, \""dominant_experience_level\"": \""senior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Operations Management\"", \""defining_skills\"": [\""supply chain management\"", \""logistics planning\"", \""operations management\""], \""defining_responsibility_signals\"": [\""leadership\"", \""strategic planning\""] , \""confidence\"": \""high\""}""}, {""community_id"": 273, ""dominant_experience_level"": ""senior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Supply Chain Management"", ""defining_skills"": [""operations management"", ""supply chain planning"", ""logistics coordination""], ""defining_responsibility_signals"": [""leadership"", ""team management""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 273, \""dominant_experience_level\"": \""senior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Supply Chain Management\"", \""defining_skills\"": [\""operations management\"", \""supply chain planning\"", \""logistics coordination\""], \""defining_responsibility_signals\"": [\""leadership\"", \""team management\""] , \""confidence\"": \""high\""}""}, {""community_id"": 273, ""dominant_experience_level"": ""senior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Supply Chain Management"", ""defining_skills"": [""operations management"", ""supply chain management"", ""logistics planning""], ""defining_responsibility_signals"": [""leadership"", ""business transformation""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 273, \""dominant_experience_level\"": \""senior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Supply Chain Management\"", \""defining_skills\"": [\""operations management\"", \""supply chain management\"", \""logistics planning\""], \""defining_responsibility_signals\"": [\""leadership\"", \""business transformation\""] , \""confidence\"": \""high\""}""}]",11
274,40,junior,moderate_entry_barrier,Oral Surgery Scheduling Coordinator,"['scheduling', 'bilingual', 'coordination']","['patient_care', 'referral_management']",high,1.0,1.0,1.0,1.0,3,"coordinator, patient, referral, service, scheduling, ambulatory, nurse, specialist, center, clinic, front, desk","[{""community_id"": 274, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Oral Surgery Scheduling Coordinator"", ""defining_skills"": [""bilingual"", ""scheduling"", ""coordination""], ""defining_responsibility_signals"": [""patient_care"", ""referral_management""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 274, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Oral Surgery Scheduling Coordinator\"", \""defining_skills\"": [\""bilingual\"", \""scheduling\"", \""coordination\""], \""defining_responsibility_signals\"": [\""patient_care\"", \""referral_management\""] , \""confidence\"": \""high\""}""}, {""community_id"": 274, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Oral Surgery Scheduling Coordinator"", ""defining_skills"": [""scheduling"", ""patient care"", ""referral management""], ""defining_responsibility_signals"": [""grow practice"", ""serve community""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 274, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Oral Surgery Scheduling Coordinator\"", \""defining_skills\"": [\""scheduling\"", \""patient care\"", \""referral management\""], \""defining_responsibility_signals\"": [\""grow practice\"", \""serve community\""] , \""confidence\"": \""high\""}""}, {""community_id"": 274, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Oral Surgery Scheduling Coordinator"", ""defining_skills"": [""patient_scheduling"", ""referral_management"", ""clinic_front_desk""], ""defining_responsibility_signals"": [""grow_practice"", ""serve_community""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 274, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Oral Surgery Scheduling Coordinator\"", \""defining_skills\"": [\""patient_scheduling\"", \""referral_management\"", \""clinic_front_desk\""], \""defining_responsibility_signals\"": [\""grow_practice\"", \""serve_community\""] , \""confidence\"": \""high\""}""}]",11
275,40,mid,moderate_entry_barrier,Banking - Teller & Customer Service,"['customer_service', 'banking_operations', 'universal_banking']","['branch_management', 'customer_relationship_building']",high,1.0,1.0,1.0,1.0,3,"teller, banker, relationship, branch, universal, manager, customer, representative, ames, west, cons, bnkng","[{""community_id"": 275, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Banking - Teller & Customer Service"", ""defining_skills"": [""customer_service"", ""banking_operations"", ""universal_banking""], ""defining_responsibility_signals"": [""branch_management"", ""customer_relationship_building""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 275, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Banking - Teller & Customer Service\"", \""defining_skills\"": [\""customer_service\"", \""banking_operations\"", \""universal_banking\""], \""defining_responsibility_signals\"": [\""branch_management\"", \""customer_relationship_building\""] , \""confidence\"": \""high\""}""}, {""community_id"": 275, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Banking - Teller & Customer Service"", ""defining_skills"": [""customer_service"", ""banking_operations"", ""universal_banking""], ""defining_responsibility_signals"": [""branch_management"", ""customer_relationship_building""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 275, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Banking - Teller & Customer Service\"", \""defining_skills\"": [\""customer_service\"", \""banking_operations\"", \""universal_banking\""], \""defining_responsibility_signals\"": [\""branch_management\"", \""customer_relationship_building\""] , \""confidence\"": \""high\""}""}, {""community_id"": 275, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Banking - Teller & Customer Service"", ""defining_skills"": [""customer_service"", ""banking_operations"", ""universal_banking""], ""defining_responsibility_signals"": [""branch_management"", ""customer_relationship_building""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 275, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Banking - Teller & Customer Service\"", \""defining_skills\"": [\""customer_service\"", \""banking_operations\"", \""universal_banking\""], \""defining_responsibility_signals\"": [\""branch_management\"", \""customer_relationship_building\""] , \""confidence\"": \""high\""}""}]",12
276,40,mid,moderate_entry_barrier,Data Management,"['SQL', 'Data Governance', 'Database Systems']","['Analyze business requirements', 'Deliver quick results']",high,1.0,1.0,0.667,0.889,3,"data, engineer, developer, manager, analyst, senior, sql, governance, software, database, systems, enterprise","[{""community_id"": 276, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Data Management"", ""defining_skills"": [""SQL"", ""Database Systems"", ""Data Governance""], ""defining_responsibility_signals"": [""Analyze business requirements"", ""Deliver quick results""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 276, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Data Management\"", \""defining_skills\"": [\""SQL\"", \""Database Systems\"", \""Data Governance\""], \""defining_responsibility_signals\"": [\""Analyze business requirements\"", \""Deliver quick results\""] , \""confidence\"": \""high\""}""}, {""community_id"": 276, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Data Management"", ""defining_skills"": [""SQL"", ""Data Governance"", ""Enterprise Systems""], ""defining_responsibility_signals"": [""Partner with engineers and product owners"", ""Ensure data quality""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 276, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Data Management\"", \""defining_skills\"": [\""SQL\"", \""Data Governance\"", \""Enterprise Systems\""], \""defining_responsibility_signals\"": [\""Partner with engineers and product owners\"", \""Ensure data quality\""] , \""confidence\"": \""high\""}""}, {""community_id"": 276, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Data Governance"", ""defining_skills"": [""SQL"", ""Data Governance"", ""Software Systems""], ""defining_responsibility_signals"": [""Leadership"", ""Analysis""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 276, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Data Governance\"", \""defining_skills\"": [\""SQL\"", \""Data Governance\"", \""Software Systems\""], \""defining_responsibility_signals\"": [\""Leadership\"", \""Analysis\""] , \""confidence\"": \""high\""}""}]",12
277,40,junior,moderate_entry_barrier,Warehouse Operations,"['Forklift Operation', 'Material Handling', 'Shipping/Receiving']","['Shift Work', 'Team Leadership (Junior)']",high,1.0,1.0,0.333,0.778,3,"handler, material, operator, forklift, loader, shift, shipping, receiving, lead, 2nd, package, 3rd","[{""community_id"": 277, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Warehouse Operations"", ""defining_skills"": [""Forklift Operation"", ""Material Handling"", ""Shipping/Receiving""], ""defining_responsibility_signals"": [""Shift Work"", ""Team Leadership (Junior)""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 277, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Warehouse Operations\"", \""defining_skills\"": [\""Forklift Operation\"", \""Material Handling\"", \""Shipping/Receiving\""], \""defining_responsibility_signals\"": [\""Shift Work\"", \""Team Leadership (Junior)\""] , \""confidence\"": \""high\""}""}, {""community_id"": 277, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Material Handler"", ""defining_skills"": [""Forklift Operation"", ""Loader Operation"", ""Package Handling""], ""defining_responsibility_signals"": [""Shift Work"", ""Shipping/Receiving""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 277, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Material Handler\"", \""defining_skills\"": [\""Forklift Operation\"", \""Loader Operation\"", \""Package Handling\""], \""defining_responsibility_signals\"": [\""Shift Work\"", \""Shipping/Receiving\""] , \""confidence\"": \""high\""}""}, {""community_id"": 277, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Material Handler/Forklift Operator"", ""defining_skills"": [""Forklift operation"", ""Material handling"", ""Shipping and receiving""], ""defining_responsibility_signals"": [""Shift work"", ""Team leadership (occasionally)""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 277, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Material Handler/Forklift Operator\"", \""defining_skills\"": [\""Forklift operation\"", \""Material handling\"", \""Shipping and receiving\""], \""defining_responsibility_signals\"": [\""Shift work\"", \""Team leadership (occasionally)\""], \""confidence\"": \""high\""}""}]",12
278,40,mid,moderate_entry_barrier,Quality Management,"['Quality Assurance', 'Supplier Quality', 'Quality Control Systems']","['Leadership', 'Strategic Planning']",high,1.0,1.0,0.333,0.778,3,"quality, engineer, manager, assurance, supplier, specialist, control, systems, iii, supervisor, coordinator, director","[{""community_id"": 278, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Quality Management"", ""defining_skills"": [""Quality Assurance"", ""Supplier Quality"", ""Quality Control Systems""], ""defining_responsibility_signals"": [""Leadership"", ""Strategic Planning""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 278, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Quality Management\"", \""defining_skills\"": [\""Quality Assurance\"", \""Supplier Quality\"", \""Quality Control Systems\""], \""defining_responsibility_signals\"": [\""Leadership\"", \""Strategic Planning\""] , \""confidence\"": \""high\""}""}, {""community_id"": 278, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Quality Assurance Supervisor"", ""defining_skills"": [""quality control"", ""team leadership"", ""customer complaint handling""], ""defining_responsibility_signals"": [""drive QA culture"", ""supervise and motivate team members""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 278, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Quality Assurance Supervisor\"", \""defining_skills\"": [\""quality control\"", \""team leadership\"", \""customer complaint handling\""], \""defining_responsibility_signals\"": [\""drive QA culture\"", \""supervise and motivate team members\""] , \""confidence\"": \""high\""}""}, {""community_id"": 278, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Quality Assurance"", ""defining_skills"": [""quality assurance"", ""supplier management"", ""systems control""], ""defining_responsibility_signals"": [""partner with external teams"", ""maximize quality operations""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 278, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Quality Assurance\"", \""defining_skills\"": [\""quality assurance\"", \""supplier management\"", \""systems control\""], \""defining_responsibility_signals\"": [\""partner with external teams\"", \""maximize quality operations\""] , \""confidence\"": \""high\""}""}]",12
279,40,mid,moderate_entry_barrier,Cybersecurity Systems Engineer,"['security', 'cyber', 'systems']","['leadership', 'certification']",high,0.667,1.0,0.667,0.778,3,"security, engineer, systems, analyst, cyber, senior, specialist, manager, cybersecurity, threat, industrial, administrator","[{""community_id"": 279, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Cybersecurity Systems Engineer/Analyst"", ""defining_skills"": [""network analysis"", ""cybersecurity"", ""threat analysis""], ""defining_responsibility_signals"": [""leadership"", ""certification""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 279, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Cybersecurity Systems Engineer/Analyst\"", \""defining_skills\"": [\""network analysis\"", \""cybersecurity\"", \""threat analysis\""], \""defining_responsibility_signals\"": [\""leadership\"", \""certification\""] , \""confidence\"": \""high\""}""}, {""community_id"": 279, ""dominant_experience_level"": ""senior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Cybersecurity Systems Engineer"", ""defining_skills"": [""security"", ""cyber"", ""systems""], ""defining_responsibility_signals"": [""threat"", ""industrial""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 279, \""dominant_experience_level\"": \""senior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Cybersecurity Systems Engineer\"", \""defining_skills\"": [\""security\"", \""cyber\"", \""systems\""], \""defining_responsibility_signals\"": [\""threat\"", \""industrial\""] , \""confidence\"": \""high\""}""}, {""community_id"": 279, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Cybersecurity Systems Engineer"", ""defining_skills"": [""security"", ""cyber"", ""systems""], ""defining_responsibility_signals"": [""leadership"", ""clearance""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 279, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Cybersecurity Systems Engineer\"", \""defining_skills\"": [\""security\"", \""cyber\"", \""systems\""], \""defining_responsibility_signals\"": [\""leadership\"", \""clearance\""] , \""confidence\"": \""high\""}""}]",12
280,40,mid,moderate_entry_barrier,UX Design,"['wireframing', 'CAD', '3D Modeling']","['Create Product Drawings', 'Provide Engineering Support']",high,1.0,1.0,0.667,0.889,3,"designer, engineer, design, product, user, experience, drafter, cad, technician, electrical, systems, senior","[{""community_id"": 280, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""CAD Designers"", ""defining_skills"": [""CAD"", ""3D Modeling"", ""Design""], ""defining_responsibility_signals"": [""Create Product Drawings"", ""Provide Engineering Support""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 280, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""CAD Designers\"", \""defining_skills\"": [\""CAD\"", \""3D Modeling\"", \""Design\""], \""defining_responsibility_signals\"": [\""Create Product Drawings\"", \""Provide Engineering Support\""] , \""confidence\"": \""high\""}""}, {""community_id"": 280, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""UX Design"", ""defining_skills"": [""wireframing"", ""user flows"", ""visual design""], ""defining_responsibility_signals"": [""create artifacts"", ""illustrate app functionality""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 280, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""UX Design\"", \""defining_skills\"": [\""wireframing\"", \""user flows\"", \""visual design\""], \""defining_responsibility_signals\"": [\""create artifacts\"", \""illustrate app functionality\""] , \""confidence\"": \""high\""}""}, {""community_id"": 280, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""UX Design"", ""defining_skills"": [""wireframing"", ""prototyping"", ""user_research""], ""defining_responsibility_signals"": [""design_user_interactions"", ""communicate_designs""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 280, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""UX Design\"", \""defining_skills\"": [\""wireframing\"", \""prototyping\"", \""user_research\""], \""defining_responsibility_signals\"": [\""design_user_interactions\"", \""communicate_designs\""] , \""confidence\"": \""high\""}""}]",12
281,40,junior,moderate_entry_barrier,Insurance Sales,"['sales', 'insurance', 'life']","['leadership', 'certification']",high,1.0,1.0,1.0,1.0,3,"insurance, sales, entry, life, agent, representative, specialist, 2692, minimal, experience, needed, 300k","[{""community_id"": 281, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Insurance Sales"", ""defining_skills"": [""sales"", ""insurance"", ""life""], ""defining_responsibility_signals"": [""leadership"", ""certification""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 281, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Insurance Sales\"", \""defining_skills\"": [\""sales\"", \""insurance\"", \""life\""], \""defining_responsibility_signals\"": [\""leadership\"", \""certification\""] , \""confidence\"": \""high\""}""}, {""community_id"": 281, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Insurance Sales"", ""defining_skills"": [""sales"", ""insurance"", ""life""], ""defining_responsibility_signals"": [""grow sales career"", ""performance-driven environment""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 281, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Insurance Sales\"", \""defining_skills\"": [\""sales\"", \""insurance\"", \""life\""], \""defining_responsibility_signals\"": [\""grow sales career\"", \""performance-driven environment\""] , \""confidence\"": \""high\""}""}, {""community_id"": 281, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Insurance Sales"", ""defining_skills"": [""sales"", ""insurance"", ""life""], ""defining_responsibility_signals"": [""leadership"", ""certification""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 281, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Insurance Sales\"", \""defining_skills\"": [\""sales\"", \""insurance\"", \""life\""], \""defining_responsibility_signals\"": [\""leadership\"", \""certification\""] , \""confidence\"": \""high\""}""}]",12
